,GeneID,EC#,EC,Superpathway
0,gi|284047386|ref|NC_013740.1|:c1753819-1752638|905|g__Acidaminococcus.s__Acidaminococcus_fermentans|UniRef90_D2RLJ3|UniRef50_C7XRX0,ec:0.0.0.0,,
3387,gi|298377232|ref|NZ_GG774764.1|:c191165-190944|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6X2N4|UniRef50_R6X2N4,ec:0.0.0.0,,
3388,gi|298375721|ref|NZ_GG774761.1|:c623121-622951|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R5DIJ2|UniRef50_P14073,ec:0.0.0.0,,
3389,gi|298377627|ref|NZ_GG774766.1|:15594-15863|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LIX8|UniRef50_A0M0D8,ec:0.0.0.0,,
3390,gi|298377232|ref|NZ_GG774764.1|:10790-11065|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6L8C3|UniRef50_A6L8C3,ec:0.0.0.0,,
3391,gi|298374875|ref|NZ_GG774760.1|:550196-550441|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LBA7|UniRef50_R6JMZ8,ec:0.0.0.0,,
3392,gi|298377450|ref|NZ_GG774765.1|:211051-211560|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6Y551|UniRef50_E4T1J2,ec:0.0.0.0,,
3393,gi|298377450|ref|NZ_GG774765.1|:114050-114550|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IQ49|UniRef50_P0A864,ec:0.0.0.0,,
3394,gi|298374875|ref|NZ_GG774760.1|:c1011676-1011176|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LAZ9|UniRef50_R7J821,ec:0.0.0.0,,
3395,gi|298375721|ref|NZ_GG774761.1|:249556-250050|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LE12|UniRef50_R6WTS2,ec:0.0.0.0,,
3396,gi|298375721|ref|NZ_GG774761.1|:210419-210949|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LE83|UniRef50_R5G927,ec:0.0.0.0,,
3397,gi|298374875|ref|NZ_GG774760.1|:534537-535061|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6ITW6|UniRef50_A6L9R1,ec:0.0.0.0,,
3398,gi|298377450|ref|NZ_GG774765.1|:45081-45608|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_D7IW48|UniRef50_E4T579,ec:0.0.0.0,,
3399,gi|298376338|ref|NZ_GG774762.1|:c313214-312672|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6Y5T6|UniRef50_R6BST1,ec:0.0.0.0,,
3400,gi|298373853|ref|NZ_GG774759.1|:483377-483787|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LGW3|UniRef50_R7J9L0,ec:0.0.0.0,,
3401,gi|298373853|ref|NZ_GG774759.1|:443598-444011|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_K6A8C5|UniRef50_R5JAZ2,ec:0.0.0.0,,
3402,gi|298377232|ref|NZ_GG774764.1|:c190936-190529|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IFP9|UniRef50_R6IFP9,ec:0.0.0.0,,
3403,gi|298375721|ref|NZ_GG774761.1|:91033-91413|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LEG8|UniRef50_B0JY40,ec:0.0.0.0,,
3404,gi|298377450|ref|NZ_GG774765.1|:19971-20435|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6L8Z9|UniRef50_A6L8Z9,ec:0.0.0.0,,
3405,gi|298377884|ref|NZ_GG774768.1|:c112802-112350|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LEQ4|UniRef50_R5PJN5,ec:0.0.0.0,,
3406,gi|298374875|ref|NZ_GG774760.1|:739472-739927|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LA87|UniRef50_F4KLR6,ec:0.0.0.0,,
3407,gi|298373853|ref|NZ_GG774759.1|:c1129537-1129064|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LIA6|UniRef50_R5DNM7,ec:0.0.0.0,,
3408,gi|298373853|ref|NZ_GG774759.1|:1195714-1196187|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LIG3|UniRef50_A6LIG3,ec:0.0.0.0,,
3409,gi|298373853|ref|NZ_GG774759.1|:c1128441-1127971|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LIA4|UniRef50_I1YS47,ec:0.0.0.0,,
3410,gi|298377627|ref|NZ_GG774766.1|:c130376-129948|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6L882|UniRef50_I3YI58,ec:0.0.0.0,,
3411,gi|298377450|ref|NZ_GG774765.1|:c213269-211611|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6X9H1|UniRef50_F0R632,ec:0.0.0.0,,
3412,gi|298375721|ref|NZ_GG774761.1|:231513-233144|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LE69|UniRef50_Q54RA2,ec:1.2.1.88,ec:1.2.1.88,Amino acid metabolism
3412,gi|298375721|ref|NZ_GG774761.1|:231513-233144|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LE69|UniRef50_Q54RA2,ec:1.2.1.88,ec:1.2.1.88,Amino acid metabolism
3412,gi|298375721|ref|NZ_GG774761.1|:231513-233144|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LE69|UniRef50_Q54RA2,ec:1.2.1.88,ec:1.2.1.88,Global and overview maps
3413,gi|298377766|ref|NZ_GG774767.1|:c112342-110651|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6XBD7|UniRef50_T2NBI2,ec:0.0.0.0,,
3414,gi|298374875|ref|NZ_GG774760.1|:264000-265610|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LCN5|UniRef50_A6LCN5,ec:0.0.0.0,,
3415,gi|298375721|ref|NZ_GG774761.1|:70015-71616|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LEK0|UniRef50_R5Z191,ec:0.0.0.0,,
3416,gi|298373853|ref|NZ_GG774759.1|:960831-962615|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IVB4|UniRef50_R6IVB4,ec:0.0.0.0,,
3417,gi|298376338|ref|NZ_GG774762.1|:209421-211208|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LC18|UniRef50_Q2JDK2,ec:0.0.0.0,,
3418,gi|298374875|ref|NZ_GG774760.1|:944389-946179|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LAU6|UniRef50_R5H8P8,ec:0.0.0.0,,
3419,gi|298375721|ref|NZ_GG774761.1|:c202044-200257|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IYI5|UniRef50_F9D155,ec:3.4.11.9,,
3420,gi|298373853|ref|NZ_GG774759.1|:c893748-891901|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LHS7|UniRef50_Q8A1G0,ec:0.0.0.0,,
3421,gi|298377766|ref|NZ_GG774767.1|:58315-60168|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R5DQI3|UniRef50_O53182,ec:0.0.0.0,,
3422,gi|298373853|ref|NZ_GG774759.1|:62347-64176|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LG00|UniRef50_R7H6V2,ec:3.6.4.13,,
3423,gi|298374875|ref|NZ_GG774760.1|:c158361-156637|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LCS9|UniRef50_R7EQT9,ec:0.0.0.0,,
3424,gi|298377627|ref|NZ_GG774766.1|:c111554-109776|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_K6AL26|UniRef50_R6CK36,ec:0.0.0.0,,
3425,gi|298375721|ref|NZ_GG774761.1|:c335441-333693|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IBF4|UniRef50_G8THW5,ec:5.4.2.2,ec:5.4.2.2,Carbohydrate metabolism
3425,gi|298375721|ref|NZ_GG774761.1|:c335441-333693|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IBF4|UniRef50_G8THW5,ec:5.4.2.2,ec:5.4.2.2,Carbohydrate metabolism
3425,gi|298375721|ref|NZ_GG774761.1|:c335441-333693|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IBF4|UniRef50_G8THW5,ec:5.4.2.2,ec:5.4.2.2,Carbohydrate metabolism
3425,gi|298375721|ref|NZ_GG774761.1|:c335441-333693|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IBF4|UniRef50_G8THW5,ec:5.4.2.2,ec:5.4.2.2,Nucleotide metabolism
3425,gi|298375721|ref|NZ_GG774761.1|:c335441-333693|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IBF4|UniRef50_G8THW5,ec:5.4.2.2,ec:5.4.2.2,Carbohydrate metabolism
3425,gi|298375721|ref|NZ_GG774761.1|:c335441-333693|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IBF4|UniRef50_G8THW5,ec:5.4.2.2,ec:5.4.2.2,Carbohydrate metabolism
3425,gi|298375721|ref|NZ_GG774761.1|:c335441-333693|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IBF4|UniRef50_G8THW5,ec:5.4.2.2,ec:5.4.2.2,Biosynthesis of other secondary metabolites
3425,gi|298375721|ref|NZ_GG774761.1|:c335441-333693|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IBF4|UniRef50_G8THW5,ec:5.4.2.2,ec:5.4.2.2,Global and overview maps
3425,gi|298375721|ref|NZ_GG774761.1|:c335441-333693|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IBF4|UniRef50_G8THW5,ec:5.4.2.2,ec:5.4.2.2,Global and overview maps
3425,gi|298375721|ref|NZ_GG774761.1|:c335441-333693|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IBF4|UniRef50_G8THW5,ec:5.4.2.2,ec:5.4.2.2,Global and overview maps
3425,gi|298375721|ref|NZ_GG774761.1|:c335441-333693|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IBF4|UniRef50_G8THW5,ec:5.4.2.2,ec:5.4.2.2,Global and overview maps
3426,gi|298376880|ref|NZ_GG774763.1|:239512-240966|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LF37|UniRef50_G8UQN8,ec:0.0.0.0,,
3427,gi|298374875|ref|NZ_GG774760.1|:532004-533470|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IWW3|UniRef50_P44311,ec:1.1.1.49,ec:1.1.1.49,Carbohydrate metabolism
3427,gi|298374875|ref|NZ_GG774760.1|:532004-533470|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IWW3|UniRef50_P44311,ec:1.1.1.49,ec:1.1.1.49,Metabolism of other amino acids
3427,gi|298374875|ref|NZ_GG774760.1|:532004-533470|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IWW3|UniRef50_P44311,ec:1.1.1.49,ec:1.1.1.49,Global and overview maps
3427,gi|298374875|ref|NZ_GG774760.1|:532004-533470|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IWW3|UniRef50_P44311,ec:1.1.1.49,ec:1.1.1.49,Global and overview maps
3427,gi|298374875|ref|NZ_GG774760.1|:532004-533470|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IWW3|UniRef50_P44311,ec:1.1.1.49,ec:1.1.1.49,Global and overview maps
3428,gi|298377232|ref|NZ_GG774764.1|:274475-275947|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IFX1|UniRef50_Q9PF35,ec:0.0.0.0,,
3429,gi|298374875|ref|NZ_GG774760.1|:530539-531999|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6JIE0|UniRef50_R6JRP7,ec:1.1.1.44,ec:1.1.1.44,Carbohydrate metabolism
3429,gi|298374875|ref|NZ_GG774760.1|:530539-531999|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6JIE0|UniRef50_R6JRP7,ec:1.1.1.44,ec:1.1.1.44,Metabolism of other amino acids
3429,gi|298374875|ref|NZ_GG774760.1|:530539-531999|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6JIE0|UniRef50_R6JRP7,ec:1.1.1.44,ec:1.1.1.44,Global and overview maps
3429,gi|298374875|ref|NZ_GG774760.1|:530539-531999|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6JIE0|UniRef50_R6JRP7,ec:1.1.1.44,ec:1.1.1.44,Global and overview maps
3429,gi|298374875|ref|NZ_GG774760.1|:530539-531999|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6JIE0|UniRef50_R6JRP7,ec:1.1.1.44,ec:1.1.1.44,Global and overview maps
3429,gi|298374875|ref|NZ_GG774760.1|:530539-531999|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6JIE0|UniRef50_R6JRP7,ec:1.1.1.44,ec:1.1.1.44,Global and overview maps
3430,gi|298376338|ref|NZ_GG774762.1|:568705-570105|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LB54|UniRef50_A6LB54,ec:3.2.1.49,ec:3.2.1.49,Glycan biosynthesis and metabolism
3430,gi|298376338|ref|NZ_GG774762.1|:568705-570105|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LB54|UniRef50_A6LB54,ec:3.2.1.49,ec:3.2.1.49,Global and overview maps
3431,gi|298374875|ref|NZ_GG774760.1|:270416-271804|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LCM9|UniRef50_I0K5J6,ec:5.4.2.10,ec:5.4.2.10,Carbohydrate metabolism
3431,gi|298374875|ref|NZ_GG774760.1|:270416-271804|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LCM9|UniRef50_I0K5J6,ec:5.4.2.10,ec:5.4.2.10,Global and overview maps
3431,gi|298374875|ref|NZ_GG774760.1|:270416-271804|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LCM9|UniRef50_I0K5J6,ec:5.4.2.10,ec:5.4.2.10,Global and overview maps
3432,gi|298374875|ref|NZ_GG774760.1|:201276-202805|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_D7IP64|UniRef50_I9J6D4,ec:0.0.0.0,,
3433,gi|298375721|ref|NZ_GG774761.1|:590328-591851|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LD56|UniRef50_D2QFV1,ec:2.1.2.3,ec:2.1.2.3,Nucleotide metabolism
3433,gi|298375721|ref|NZ_GG774761.1|:590328-591851|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LD56|UniRef50_D2QFV1,ec:2.1.2.3,ec:2.1.2.3,Metabolism of cofactors and vitamins
3433,gi|298375721|ref|NZ_GG774761.1|:590328-591851|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LD56|UniRef50_D2QFV1,ec:2.1.2.3,ec:2.1.2.3,Global and overview maps
3433,gi|298375721|ref|NZ_GG774761.1|:590328-591851|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LD56|UniRef50_D2QFV1,ec:2.1.2.3,ec:2.1.2.3,Global and overview maps
3433,gi|298375721|ref|NZ_GG774761.1|:590328-591851|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LD56|UniRef50_D2QFV1,ec:2.1.2.3,ec:2.1.2.3,Global and overview maps
3434,gi|298374875|ref|NZ_GG774760.1|:c768626-767070|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LAH6|UniRef50_R5IBU4,ec:0.0.0.0,,
3435,gi|298374875|ref|NZ_GG774760.1|:542125-543672|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6Y919|UniRef50_Q8GBW6,ec:0.0.0.0,,
3436,gi|298373853|ref|NZ_GG774759.1|:c284221-281399|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_unknown|UniRef50_R6IGM2,ec:0.0.0.0,,
3437,gi|298373853|ref|NZ_GG774759.1|:957822-960821|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_unknown|UniRef50_R6IJ53,ec:0.0.0.0,,
3438,gi|298377450|ref|NZ_GG774765.1|:c165318-162274|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_unknown|UniRef50_Q8A5H1,ec:0.0.0.0,,
3439,gi|298377968|ref|NZ_GG774769.1|:c71042-68077|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_K6AVH7|UniRef50_Q8AAZ5,ec:0.0.0.0,,
3440,gi|298373853|ref|NZ_GG774759.1|:760376-763036|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6JL22|UniRef50_R6JL22,ec:0.0.0.0,,
3441,gi|298375721|ref|NZ_GG774761.1|:215374-219669|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_unknown|UniRef50_R6VIN5,ec:2.7.7.6,ec:2.7.7.6,Nucleotide metabolism
3441,gi|298375721|ref|NZ_GG774761.1|:215374-219669|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_unknown|UniRef50_R6VIN5,ec:2.7.7.6,ec:2.7.7.6,Nucleotide metabolism
3441,gi|298375721|ref|NZ_GG774761.1|:215374-219669|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_unknown|UniRef50_R6VIN5,ec:2.7.7.6,ec:2.7.7.6,Global and overview maps
3442,gi|298373853|ref|NZ_GG774759.1|:c1149059-1143378|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LIC0|UniRef50_R5DFK8,ec:0.0.0.0,,
3443,gi|298373853|ref|NZ_GG774759.1|:188695-192318|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_unknown|UniRef50_R5DK26,ec:0.0.0.0,,
3444,gi|298376880|ref|NZ_GG774763.1|:c300918-297229|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LEY1|UniRef50_R5PNS4,ec:6.3.5.3,ec:6.3.5.3,Nucleotide metabolism
3444,gi|298376880|ref|NZ_GG774763.1|:c300918-297229|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LEY1|UniRef50_R5PNS4,ec:6.3.5.3,ec:6.3.5.3,Global and overview maps
3444,gi|298376880|ref|NZ_GG774763.1|:c300918-297229|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LEY1|UniRef50_R5PNS4,ec:6.3.5.3,ec:6.3.5.3,Global and overview maps
3444,gi|298376880|ref|NZ_GG774763.1|:c300918-297229|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LEY1|UniRef50_R5PNS4,ec:6.3.5.3,ec:6.3.5.3,Global and overview maps
3445,gi|298376880|ref|NZ_GG774763.1|:256013-259180|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LF26|UniRef50_R6WPJ6,ec:0.0.0.0,,
3446,gi|298377450|ref|NZ_GG774765.1|:c61378-58319|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_K6B832|UniRef50_K6B832,ec:0.0.0.0,,
3447,gi|298373853|ref|NZ_GG774759.1|:109215-112490|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_unknown|UniRef50_unknown,ec:0.0.0.0,,
3448,gi|298377627|ref|NZ_GG774766.1|:c114800-111567|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_unknown|UniRef50_E6STD2,ec:0.0.0.0,,
3449,gi|298375721|ref|NZ_GG774761.1|:255813-257891|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_unknown|UniRef50_unknown,ec:2.7.4.1,ec:2.7.4.1,Energy metabolism
3450,gi|298377232|ref|NZ_GG774764.1|:46721-48856|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_unknown|UniRef50_R7JC14,ec:0.0.0.0,,
3451,gi|298373853|ref|NZ_GG774759.1|:1158384-1160543|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_unknown|UniRef50_unknown,ec:0.0.0.0,,
3452,gi|298376880|ref|NZ_GG774763.1|:41819-43915|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_unknown|UniRef50_unknown,ec:3.6.4.12,,
3453,gi|298374875|ref|NZ_GG774760.1|:477249-479363|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_unknown|UniRef50_unknown,ec:0.0.0.0,,
3454,gi|298377450|ref|NZ_GG774765.1|:201761-203662|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6L9D2|UniRef50_A6L9D2,ec:0.0.0.0,,
3455,gi|298376338|ref|NZ_GG774762.1|:575126-577024|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LB51|UniRef50_R6IWF1,ec:2.7.13.3,,
3456,gi|298377232|ref|NZ_GG774764.1|:109536-111521|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6L8K9|UniRef50_Q8AB53,ec:0.0.0.0,,
3457,gi|298374875|ref|NZ_GG774760.1|:559258-561255|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IHP4|UniRef50_R5I753,ec:0.0.0.0,,
3458,gi|298375721|ref|NZ_GG774761.1|:c536645-534678|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LDA9|UniRef50_R6JAR7,ec:3.2.1.55,ec:3.2.1.55,Carbohydrate metabolism
3459,gi|298373853|ref|NZ_GG774759.1|:1044747-1046951|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LI45|UniRef50_R6DIE8,ec:0.0.0.0,,
3460,gi|298374875|ref|NZ_GG774760.1|:757912-760125|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6ID62|UniRef50_U5Q415,ec:3.6.3.54,,
3461,gi|298374875|ref|NZ_GG774760.1|:407845-410004|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IJB7|UniRef50_R5C2M3,ec:0.0.0.0,,
3462,gi|298375721|ref|NZ_GG774761.1|:62195-64375|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_unknown|UniRef50_G8UL57,ec:3.6.4.12,,
3463,gi|298375721|ref|NZ_GG774761.1|:680438-682708|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_unknown|UniRef50_R7DJ09,ec:0.0.0.0,,
3464,gi|298374875|ref|NZ_GG774760.1|:829259-830350|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_C7X7H5|UniRef50_C7X7H5,ec:0.0.0.0,,
3465,gi|298376338|ref|NZ_GG774762.1|:c315265-314186|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LBT5|UniRef50_A6LBT5,ec:0.0.0.0,,
3466,gi|298374875|ref|NZ_GG774760.1|:536051-537127|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6L9R3|UniRef50_R7J1J0,ec:1.1.1.271,ec:1.1.1.271,Carbohydrate metabolism
3466,gi|298374875|ref|NZ_GG774760.1|:536051-537127|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6L9R3|UniRef50_R7J1J0,ec:1.1.1.271,ec:1.1.1.271,Carbohydrate metabolism
3466,gi|298374875|ref|NZ_GG774760.1|:536051-537127|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6L9R3|UniRef50_R7J1J0,ec:1.1.1.271,ec:1.1.1.271,Global and overview maps
3467,gi|298376880|ref|NZ_GG774763.1|:c133869-132736|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LF91|UniRef50_A6LF91,ec:2.4.1.182,ec:2.4.1.182,Glycan biosynthesis and metabolism
3467,gi|298376880|ref|NZ_GG774763.1|:c133869-132736|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LF91|UniRef50_A6LF91,ec:2.4.1.182,ec:2.4.1.182,Global and overview maps
3468,gi|298376880|ref|NZ_GG774763.1|:c121196-120045|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LFA4|UniRef50_Q7MVX5,ec:0.0.0.0,,
3469,gi|298377766|ref|NZ_GG774767.1|:c38045-36936|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LFS4|UniRef50_Q7MV70,ec:1.1.1.290,ec:1.1.1.290,Metabolism of cofactors and vitamins
3469,gi|298377766|ref|NZ_GG774767.1|:c38045-36936|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LFS4|UniRef50_Q7MV70,ec:1.1.1.290,ec:1.1.1.290,Global and overview maps
3470,gi|298374875|ref|NZ_GG774760.1|:698072-699055|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LA54|UniRef50_R7PC42,ec:0.0.0.0,,
3471,gi|298373853|ref|NZ_GG774759.1|:3329-4303|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6ITY4|UniRef50_R5DM06,ec:0.0.0.0,,
3472,gi|298373853|ref|NZ_GG774759.1|:914114-915106|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LHU7|UniRef50_A6LHU7,ec:0.0.0.0,,
3473,gi|298376338|ref|NZ_GG774762.1|:480903-481856|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6WVN2|UniRef50_Q6GJB5,ec:0.0.0.0,,
3474,gi|298374875|ref|NZ_GG774760.1|:245010-245969|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_A6LCQ2|UniRef50_R6DB06,ec:0.0.0.0,,
3475,gi|298377450|ref|NZ_GG774765.1|:c192567-191527|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R5D923|UniRef50_F4KMW4,ec:5.1.3.2,ec:5.1.3.2,Carbohydrate metabolism
3475,gi|298377450|ref|NZ_GG774765.1|:c192567-191527|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R5D923|UniRef50_F4KMW4,ec:5.1.3.2,ec:5.1.3.2,Carbohydrate metabolism
3475,gi|298377450|ref|NZ_GG774765.1|:c192567-191527|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R5D923|UniRef50_F4KMW4,ec:5.1.3.2,ec:5.1.3.2,Global and overview maps
3476,gi|298377232|ref|NZ_GG774764.1|:c41117-40071|469592|g__Bacteroides.s__Bacteroides_sp_3_1_19|UniRef90_R6IF72|UniRef50_R5RFN8,ec:0.0.0.0,,
